Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
+1.958891e-03 +7.923154e-01 +1.069542e+03 +4.319133e+02     Pix 39 12
+2.051641e-03 +6.885762e-01 +1.133567e+03 +3.503925e+02     Pix 39 13
+2.018902e-03 +7.523889e-01 +1.081348e+03 +3.946292e+02     Pix 39 14
+2.292041e-03 +8.129614e-01 +1.052526e+03 +4.324507e+02     Pix 39 15
+2.047283e-03 +8.047683e-01 +1.061647e+03 +4.085297e+02     Pix 39 16
+2.058799e-03 +7.292665e-01 +1.098606e+03 +3.681987e+02     Pix 39 17
+2.132512e-03 +7.496436e-01 +1.084165e+03 +4.029554e+02     Pix 39 18
+1.996187e-03 +7.590827e-01 +1.079141e+03 +3.992753e+02     Pix 39 19
+2.022031e-03 +7.649457e-01 +1.081424e+03 +3.849609e+02     Pix 39 20
+2.210080e-03 +8.375947e-01 +1.039122e+03 +4.462830e+02     Pix 39 21
+2.174957e-03 +8.046949e-01 +1.047876e+03 +4.229713e+02     Pix 39 22
+2.189658e-03 +8.424293e-01 +1.032555e+03 +4.149220e+02     Pix 39 23
+1.981849e-03 +7.691642e-01 +1.082534e+03 +4.059649e+02     Pix 39 24
+2.311441e-03 +8.541061e-01 +1.033434e+03 +4.287615e+02     Pix 39 25
+2.083312e-03 +8.052856e-01 +1.055667e+03 +4.059574e+02     Pix 39 26
+2.179826e-03 +8.286186e-01 +1.060265e+03 +4.204843e+02     Pix 39 27
+2.040742e-03 +7.910564e-01 +1.068596e+03 +3.973194e+02     Pix 39 28
+1.938271e-03 +7.102795e-01 +1.109211e+03 +3.537369e+02     Pix 39 29
+2.170825e-03 +8.166901e-01 +1.065155e+03 +4.092543e+02     Pix 39 30
+2.223823e-03 +8.108171e-01 +1.051504e+03 +4.157614e+02     Pix 39 31
+2.075191e-03 +7.726362e-01 +1.075996e+03 +3.771224e+02     Pix 39 32
+2.082220e-03 +7.882904e-01 +1.064236e+03 +4.156657e+02     Pix 39 33
+1.986508e-03 +7.541344e-01 +1.082766e+03 +3.963685e+02     Pix 39 34
+2.017995e-03 +7.483163e-01 +1.080702e+03 +3.727312e+02     Pix 39 35
+2.138549e-03 +8.062039e-01 +1.066777e+03 +4.072153e+02     Pix 39 36
+2.045334e-03 +7.478277e-01 +1.083334e+03 +3.818505e+02     Pix 39 37
+2.025102e-03 +7.206074e-01 +1.087582e+03 +3.697982e+02     Pix 39 38
+2.125162e-03 +7.747670e-01 +1.068238e+03 +4.078234e+02     Pix 39 39
+2.171924e-03 +8.029083e-01 +1.063422e+03 +3.968130e+02     Pix 39 40
+1.966313e-03 +7.108482e-01 +1.104245e+03 +3.515416e+02     Pix 39 41
+2.006673e-03 +7.571413e-01 +1.087678e+03 +3.959375e+02     Pix 39 42
+2.030193e-03 +7.517759e-01 +1.082742e+03 +3.860215e+02     Pix 39 43
+1.924841e-03 +7.214051e-01 +1.105130e+03 +3.468984e+02     Pix 39 44
+1.941163e-03 +7.084571e-01 +1.118052e+03 +3.583910e+02     Pix 39 45
+1.926601e-03 +7.199281e-01 +1.107199e+03 +3.572736e+02     Pix 39 46
+1.925016e-03 +7.446616e-01 +1.084942e+03 +3.672165e+02     Pix 39 47
+2.014170e-03 +7.867880e-01 +1.071722e+03 +3.995407e+02     Pix 39 48
+1.947414e-03 +8.020951e-01 +1.064417e+03 +3.909905e+02     Pix 39 49
+2.063198e-03 +8.069872e-01 +1.061472e+03 +3.773152e+02     Pix 39 50
+1.897872e-03 +7.231322e-01 +1.116166e+03 +3.495512e+02     Pix 39 51
+2.069167e-03 +7.697255e-01 +1.067643e+03 +3.846733e+02     Pix 39 52
+1.984823e-03 +7.203374e-01 +1.095728e+03 +3.546899e+02     Pix 39 53
+1.937040e-03 +7.278786e-01 +1.108245e+03 +3.648725e+02     Pix 39 54
+1.938195e-03 +7.560617e-01 +1.081847e+03 +3.836444e+02     Pix 39 55
+1.934861e-03 +7.372506e-01 +1.094395e+03 +3.470875e+02     Pix 39 56
+2.052258e-03 +7.704451e-01 +1.076110e+03 +3.887875e+02     Pix 39 57
+2.219657e-03 +8.363749e-01 +1.041194e+03 +4.079489e+02     Pix 39 58
+1.972104e-03 +7.430249e-01 +1.096681e+03 +3.434961e+02     Pix 39 59
+2.176452e-03 +8.334328e-01 +1.059139e+03 +3.991175e+02     Pix 39 60
+1.663431e-03 +6.308926e-01 +1.178714e+03 +3.055076e+02     Pix 39 61
+1.757947e-03 +6.813229e-01 +1.150796e+03 +2.947097e+02     Pix 39 62
+1.937776e-03 +7.217874e-01 +1.108410e+03 +3.644389e+02     Pix 39 63
+2.005112e-03 +7.745766e-01 +1.068443e+03 +3.807929e+02     Pix 39 64
+2.014813e-03 +7.430761e-01 +1.077946e+03 +3.668966e+02     Pix 39 65
+1.849053e-03 +7.489926e-01 +1.105957e+03 +3.683457e+02     Pix 39 66
+1.814270e-03 +7.122910e-01 +1.129749e+03 +3.339943e+02     Pix 39 67
+1.809057e-03 +7.430466e-01 +1.101811e+03 +3.559686e+02     Pix 39 68
+1.822848e-03 +7.080740e-01 +1.117202e+03 +3.612101e+02     Pix 39 69
+1.785039e-03 +7.148460e-01 +1.135307e+03 +3.308984e+02     Pix 39 70
+1.906616e-03 +7.632838e-01 +1.087807e+03 +3.604897e+02     Pix 39 71
+2.157760e-03 +8.420700e-01 +1.053031e+03 +4.127653e+02     Pix 39 72
+1.689719e-03 +6.950710e-01 +1.136929e+03 +3.415394e+02     Pix 39 73
+1.680996e-03 +6.571718e-01 +1.156523e+03 +3.146844e+02     Pix 39 74
+1.618588e-03 +6.683086e-01 +1.166402e+03 +3.393380e+02     Pix 39 75
+1.899631e-03 +7.773981e-01 +1.085930e+03 +3.653373e+02     Pix 39 76
+1.792294e-03 +7.423280e-01 +1.111005e+03 +3.358503e+02     Pix 39 77
+1.612117e-03 +6.580681e-01 +1.172677e+03 +3.300224e+02     Pix 39 78
+1.621353e-03 +5.898319e-01 +1.235406e+03 +2.718118e+02     Pix 39 79
+2.286461e-03 +8.695952e-01 +1.024736e+03 +4.546053e+02     Pix 40  0
+2.062309e-03 +7.517942e-01 +1.067240e+03 +4.088053e+02     Pix 40  1
+2.245872e-03 +7.968818e-01 +1.043974e+03 +4.131931e+02     Pix 40  2
+2.191111e-03 +8.470655e-01 +1.043342e+03 +4.386879e+02     Pix 40  3
+2.104173e-03 +8.121752e-01 +1.050959e+03 +4.127626e+02     Pix 40  4
+2.003661e-03 +6.998720e-01 +1.122249e+03 +3.350485e+02     Pix 40  5
+2.137187e-03 +7.902316e-01 +1.060533e+03 +4.292598e+02     Pix 40  6
+2.029913e-03 +7.538837e-01 +1.078853e+03 +3.994831e+02     Pix 40  7
+1.919066e-03 +6.666737e-01 +1.152216e+03 +3.139691e+02     Pix 40  8
+2.027094e-03 +7.244493e-01 +1.098452e+03 +3.784586e+02     Pix 40  9
+2.204682e-03 +8.122964e-01 +1.037265e+03 +4.222801e+02     Pix 40 10
+2.223291e-03 +8.282808e-01 +1.031590e+03 +4.100537e+02     Pix 40 11
+1.965965e-03 +7.709996e-01 +1.082754e+03 +3.887489e+02     Pix 40 12
+2.045159e-03 +7.835592e-01 +1.068780e+03 +3.900326e+02     Pix 40 13
+2.149266e-03 +7.755127e-01 +1.058578e+03 +3.918893e+02     Pix 40 14
+2.257969e-03 +8.406077e-01 +1.031155e+03 +4.330416e+02     Pix 40 15
+2.037313e-03 +7.316923e-01 +1.089160e+03 +3.704267e+02     Pix 40 16
+2.024874e-03 +7.658472e-01 +1.071274e+03 +3.684457e+02     Pix 40 17
+2.025141e-03 +7.616395e-01 +1.088933e+03 +3.711714e+02     Pix 40 18
+2.661593e-03 +9.425375e-01 +9.927099e+02 +4.533906e+02     Pix 40 19
+2.038956e-03 +7.820644e-01 +1.070357e+03 +3.646925e+02     Pix 40 20
+2.183654e-03 +8.142186e-01 +1.054725e+03 +4.031051e+02     Pix 40 21
+2.135334e-03 +8.100023e-01 +1.058516e+03 +3.836604e+02     Pix 40 22
+1.877367e-03 +7.202942e-01 +1.110316e+03 +3.156383e+02     Pix 40 23
+1.948749e-03 +7.021194e-01 +1.108306e+03 +3.648237e+02     Pix 40 24
+2.017516e-03 +7.245740e-01 +1.100550e+03 +3.526273e+02     Pix 40 25
+1.994744e-03 +7.360179e-01 +1.081833e+03 +3.528928e+02     Pix 40 26
+2.382677e-03 +8.510222e-01 +1.031083e+03 +4.241596e+02     Pix 40 27
+1.770421e-03 +6.946695e-01 +1.136069e+03 +3.171526e+02     Pix 40 28
+2.149640e-03 +8.042580e-01 +1.055308e+03 +3.633050e+02     Pix 40 29
+1.768709e-03 +6.841101e-01 +1.150497e+03 +3.094271e+02     Pix 40 30
+1.936061e-03 +7.607286e-01 +1.085960e+03 +3.591770e+02     Pix 40 31
+1.911511e-03 +6.975118e-01 +1.113684e+03 +3.259863e+02     Pix 40 32
+2.382816e-03 +8.510856e-01 +1.031297e+03 +4.181305e+02     Pix 40 33
+2.048424e-03 +7.084009e-01 +1.096609e+03 +3.415673e+02     Pix 40 34
+1.992355e-03 +7.247307e-01 +1.088676e+03 +3.409927e+02     Pix 40 35
+2.103366e-03 +8.010005e-01 +1.065807e+03 +3.842331e+02     Pix 40 36
+2.273665e-03 +8.197965e-01 +1.051756e+03 +3.816778e+02     Pix 40 37
+2.012791e-03 +7.681419e-01 +1.080079e+03 +3.433071e+02     Pix 40 38
+2.027269e-03 +7.152398e-01 +1.098725e+03 +3.588604e+02     Pix 40 39
+2.034213e-03 +7.462245e-01 +1.088352e+03 +3.467075e+02     Pix 40 40
+1.961580e-03 +7.349750e-01 +1.082470e+03 +3.531840e+02     Pix 40 41
+1.903595e-03 +7.039322e-01 +1.124691e+03 +3.391551e+02     Pix 40 42
+2.077281e-03 +7.408006e-01 +1.086253e+03 +3.579347e+02     Pix 40 43
+1.910276e-03 +7.380517e-01 +1.088640e+03 +3.469114e+02     Pix 40 44
+2.040074e-03 +7.779619e-01 +1.068577e+03 +3.795582e+02     Pix 40 45
+1.933419e-03 +7.225554e-01 +1.102998e+03 +3.281129e+02     Pix 40 46
+1.970457e-03 +7.239236e-01 +1.091224e+03 +3.355478e+02     Pix 40 47
+1.872960e-03 +7.019104e-01 +1.121568e+03 +3.405897e+02     Pix 40 48
+1.982172e-03 +7.172511e-01 +1.096410e+03 +3.451849e+02     Pix 40 49
+1.803124e-03 +6.745226e-01 +1.138047e+03 +2.969288e+02     Pix 40 50
+1.827398e-03 +6.905975e-01 +1.125115e+03 +3.312959e+02     Pix 40 51
+1.908938e-03 +6.543004e-01 +1.137191e+03 +2.982858e+02     Pix 40 52
+2.031944e-03 +7.323295e-01 +1.091189e+03 +3.275449e+02     Pix 40 53
+1.771809e-03 +7.108521e-01 +1.137408e+03 +3.188534e+02     Pix 40 54
+2.011772e-03 +7.289644e-01 +1.086953e+03 +3.490157e+02     Pix 40 55
+2.193796e-03 +7.681853e-01 +1.048292e+03 +3.659854e+02     Pix 40 56
+1.655853e-03 +6.198869e-01 +1.186687e+03 +2.931605e+02     Pix 40 57
+1.760067e-03 +6.796744e-01 +1.136824e+03 +3.176160e+02     Pix 40 58
+1.981538e-03 +7.176379e-01 +1.094456e+03 +3.302121e+02     Pix 40 59
+1.853555e-03 +6.327907e-01 +1.169681e+03 +2.836759e+02     Pix 40 60
+1.863460e-03 +7.434296e-01 +1.091653e+03 +3.515009e+02     Pix 40 61
+1.918864e-03 +7.057353e-01 +1.099697e+03 +3.296228e+02     Pix 40 62
+1.899973e-03 +7.231195e-01 +1.114938e+03 +3.374095e+02     Pix 40 63
+1.794805e-03 +7.121957e-01 +1.121272e+03 +3.205644e+02     Pix 40 64
+1.738337e-03 +6.617951e-01 +1.141008e+03 +2.980928e+02     Pix 40 65
+1.779718e-03 +6.664683e-01 +1.147824e+03 +3.261908e+02     Pix 40 66
+1.753685e-03 +6.543867e-01 +1.140070e+03 +3.174555e+02     Pix 40 67
+1.910754e-03 +6.743666e-01 +1.112586e+03 +3.263566e+02     Pix 40 68
+2.006828e-03 +7.775515e-01 +1.080309e+03 +3.682173e+02     Pix 40 69
+1.770692e-03 +6.142420e-01 +1.172243e+03 +2.795657e+02     Pix 40 70
+1.634975e-03 +6.316181e-01 +1.174988e+03 +2.783070e+02     Pix 40 71
+2.029380e-03 +7.790927e-01 +1.069603e+03 +3.949200e+02     Pix 40 72
+1.725372e-03 +6.453203e-01 +1.148762e+03 +2.979267e+02     Pix 40 73
+1.870207e-03 +8.015456e-01 +1.065911e+03 +3.560701e+02     Pix 40 74
+1.759104e-03 +7.199739e-01 +1.117919e+03 +3.452239e+02     Pix 40 75
+1.732246e-03 +7.477329e-01 +1.095413e+03 +3.445290e+02     Pix 40 76
+1.739790e-03 +6.732052e-01 +1.140133e+03 +2.990084e+02     Pix 40 77
+1.966005e-03 +7.441237e-01 +1.090675e+03 +3.699258e+02     Pix 40 78
+1.409334e-03 +5.478316e-01 +1.251099e+03 +2.677071e+02     Pix 40 79
+2.261239e-03 +8.792698e-01 +1.029118e+03 +4.445939e+02     Pix 41  0
+2.210158e-03 +8.621249e-01 +1.029637e+03 +4.333748e+02     Pix 41  1
+2.002836e-03 +7.432432e-01 +1.096553e+03 +3.628646e+02     Pix 41  2
+2.033190e-03 +8.451141e-01 +1.054754e+03 +4.280253e+02     Pix 41  3
+1.997117e-03 +8.204083e-01 +1.057538e+03 +4.184924e+02     Pix 41  4
+1.989314e-03 +7.680214e-01 +1.077494e+03 +3.921094e+02     Pix 41  5
+2.149894e-03 +7.713958e-01 +1.079102e+03 +4.100835e+02     Pix 41  6
+1.995530e-03 +7.506661e-01 +1.078116e+03 +4.017274e+02     Pix 41  7
+2.122471e-03 +7.867737e-01 +1.062738e+03 +4.040363e+02     Pix 41  8
+1.945376e-03 +7.467584e-01 +1.089003e+03 +3.941846e+02     Pix 41  9
+2.176111e-03 +8.146146e-01 +1.057212e+03 +4.032424e+02     Pix 41 10
+2.449106e-03 +8.662123e-01 +1.016717e+03 +4.296245e+02     Pix 41 11
+2.045258e-03 +7.564783e-01 +1.085623e+03 +3.911840e+02     Pix 41 12
+2.069091e-03 +7.772219e-01 +1.081326e+03 +3.807230e+02     Pix 41 13
+1.988993e-03 +7.074214e-01 +1.096792e+03 +3.574339e+02     Pix 41 14
+2.193993e-03 +7.789548e-01 +1.067851e+03 +3.994193e+02     Pix 41 15
+2.046531e-03 +7.615482e-01 +1.073684e+03 +3.819865e+02     Pix 41 16
+2.017387e-03 +7.543958e-01 +1.088095e+03 +3.502823e+02     Pix 41 17
+2.051434e-03 +8.116291e-01 +1.055294e+03 +4.126782e+02     Pix 41 18
+2.133975e-03 +7.711840e-01 +1.078346e+03 +3.691976e+02     Pix 41 19
+1.975883e-03 +7.437426e-01 +1.081313e+03 +3.700896e+02     Pix 41 20
+2.007309e-03 +7.437207e-01 +1.089471e+03 +3.891167e+02     Pix 41 21
+2.249072e-03 +8.631830e-01 +1.036462e+03 +4.044301e+02     Pix 41 22
+2.191136e-03 +7.501816e-01 +1.073574e+03 +3.617722e+02     Pix 41 23
+2.132042e-03 +7.889295e-01 +1.062509e+03 +4.086303e+02     Pix 41 24
+1.951354e-03 +7.398766e-01 +1.100967e+03 +3.545085e+02     Pix 41 25
+1.937201e-03 +6.898353e-01 +1.134304e+03 +3.172196e+02     Pix 41 26
+2.053454e-03 +7.255737e-01 +1.107159e+03 +3.583040e+02     Pix 41 27
+2.008271e-03 +7.269105e-01 +1.099843e+03 +3.510223e+02     Pix 41 28
+2.202035e-03 +7.795036e-01 +1.058072e+03 +3.736365e+02     Pix 41 29
+2.048877e-03 +7.479798e-01 +1.084422e+03 +3.865086e+02     Pix 41 30
+2.199409e-03 +7.867687e-01 +1.052718e+03 +4.013827e+02     Pix 41 31
+2.097929e-03 +7.840763e-01 +1.060054e+03 +3.753596e+02     Pix 41 32
+1.906760e-03 +7.580358e-01 +1.093992e+03 +3.709064e+02     Pix 41 33
+2.320799e-03 +8.145024e-01 +1.038869e+03 +4.105644e+02     Pix 41 34
+2.064648e-03 +7.694443e-01 +1.073723e+03 +3.569033e+02     Pix 41 35
+1.961175e-03 +7.539231e-01 +1.096706e+03 +3.636428e+02     Pix 41 36
+2.058052e-03 +7.970671e-01 +1.053218e+03 +3.929480e+02     Pix 41 37
+1.971771e-03 +7.677132e-01 +1.081329e+03 +3.501831e+02     Pix 41 38
+2.121144e-03 +7.733498e-01 +1.070444e+03 +3.892047e+02     Pix 41 39
+1.837966e-03 +6.867089e-01 +1.134384e+03 +3.186621e+02     Pix 41 40
+2.141271e-03 +7.770340e-01 +1.059204e+03 +3.722825e+02     Pix 41 41
+1.965781e-03 +7.224001e-01 +1.108052e+03 +3.577286e+02     Pix 41 42
+1.932890e-03 +7.304665e-01 +1.107664e+03 +3.422581e+02     Pix 41 43
+1.989925e-03 +6.993887e-01 +1.109867e+03 +3.328880e+02     Pix 41 44
+1.886691e-03 +7.181089e-01 +1.115215e+03 +3.465916e+02     Pix 41 45
+1.944892e-03 +7.527393e-01 +1.088309e+03 +3.475808e+02     Pix 41 46
+2.020817e-03 +7.779725e-01 +1.072542e+03 +3.595532e+02     Pix 41 47
+2.226765e-03 +8.068942e-01 +1.058504e+03 +3.906190e+02     Pix 41 48
+1.818715e-03 +7.346246e-01 +1.117132e+03 +3.339432e+02     Pix 41 49
+2.066646e-03 +7.303951e-01 +1.093390e+03 +3.350215e+02     Pix 41 50
+1.776022e-03 +6.937025e-01 +1.130330e+03 +3.379172e+02     Pix 41 51
+1.829154e-03 +6.774066e-01 +1.130747e+03 +3.222087e+02     Pix 41 52
+1.862683e-03 +7.406104e-01 +1.095430e+03 +3.338295e+02     Pix 41 53
+1.890829e-03 +6.883678e-01 +1.125941e+03 +3.350701e+02     Pix 41 54
+1.992270e-03 +7.617402e-01 +1.077608e+03 +3.614641e+02     Pix 41 55
+1.847482e-03 +7.100698e-01 +1.116585e+03 +3.144472e+02     Pix 41 56
+1.890069e-03 +6.846270e-01 +1.126929e+03 +3.308684e+02     Pix 41 57
+1.817651e-03 +7.050042e-01 +1.126089e+03 +3.203492e+02     Pix 41 58
+1.829720e-03 +6.586288e-01 +1.135095e+03 +3.072103e+02     Pix 41 59
+1.916471e-03 +7.413854e-01 +1.103847e+03 +3.494486e+02     Pix 41 60
+1.679641e-03 +6.442626e-01 +1.159890e+03 +2.949071e+02     Pix 41 61
+1.966823e-03 +7.988172e-01 +1.061108e+03 +3.667589e+02     Pix 41 62
+2.008387e-03 +7.565558e-01 +1.095343e+03 +3.500219e+02     Pix 41 63
+1.827552e-03 +7.059790e-01 +1.126963e+03 +3.201252e+02     Pix 41 64
+1.993641e-03 +7.564227e-01 +1.084290e+03 +3.322235e+02     Pix 41 65
+1.835340e-03 +7.331830e-01 +1.121156e+03 +3.324706e+02     Pix 41 66
+1.659860e-03 +6.855595e-01 +1.156061e+03 +2.948844e+02     Pix 41 67
+1.730210e-03 +7.011220e-01 +1.131885e+03 +3.113761e+02     Pix 41 68
+1.695442e-03 +7.177977e-01 +1.134412e+03 +3.321828e+02     Pix 41 69
+1.782257e-03 +7.683244e-01 +1.098005e+03 +3.363917e+02     Pix 41 70
+1.702965e-03 +7.149552e-01 +1.126823e+03 +3.163232e+02     Pix 41 71
+1.779233e-03 +7.397941e-01 +1.109478e+03 +3.602036e+02     Pix 41 72
+1.979815e-03 +7.768151e-01 +1.080881e+03 +3.514216e+02     Pix 41 73
+1.784242e-03 +7.167557e-01 +1.127026e+03 +3.140537e+02     Pix 41 74
+1.863732e-03 +6.808708e-01 +1.139392e+03 +3.298845e+02     Pix 41 75
+1.762078e-03 +6.694403e-01 +1.147797e+03 +3.094158e+02     Pix 41 76
+1.866732e-03 +7.463929e-01 +1.106451e+03 +3.341907e+02     Pix 41 77
+1.651593e-03 +6.730021e-01 +1.154859e+03 +3.349440e+02     Pix 41 78
+1.822207e-03 +8.226228e-01 +1.070221e+03 +3.854646e+02     Pix 41 79
+2.137720e-03 +8.512666e-01 +1.064114e+03 +3.863889e+02     Pix 42  0
+2.076643e-03 +8.269516e-01 +1.064080e+03 +3.726552e+02     Pix 42  1
+2.186528e-03 +8.474462e-01 +1.035223e+03 +3.926887e+02     Pix 42  2
+2.123280e-03 +8.041336e-01 +1.076016e+03 +3.751910e+02     Pix 42  3
+2.300114e-03 +8.436129e-01 +1.034997e+03 +4.027949e+02     Pix 42  4
+1.955670e-03 +7.379822e-01 +1.110288e+03 +3.178852e+02     Pix 42  5
+2.182354e-03 +8.110316e-01 +1.063346e+03 +3.930528e+02     Pix 42  6
+2.042925e-03 +7.501014e-01 +1.099883e+03 +3.505564e+02     Pix 42  7
+2.181126e-03 +8.026842e-01 +1.062345e+03 +3.677154e+02     Pix 42  8
+1.927707e-03 +6.637949e-01 +1.169708e+03 +2.820645e+02     Pix 42  9
+1.950335e-03 +7.453961e-01 +1.109840e+03 +3.225259e+02     Pix 42 10
+2.196139e-03 +7.858394e-01 +1.065612e+03 +3.464465e+02     Pix 42 11
+1.932571e-03 +6.917238e-01 +1.132665e+03 +3.249820e+02     Pix 42 12
+2.117054e-03 +7.670129e-01 +1.081029e+03 +3.478016e+02     Pix 42 13
+2.112637e-03 +7.862029e-01 +1.081262e+03 +3.357060e+02     Pix 42 14
+2.088402e-03 +8.122056e-01 +1.079623e+03 +3.578115e+02     Pix 42 15
+2.050644e-03 +7.958846e-01 +1.068187e+03 +3.522229e+02     Pix 42 16
+2.152764e-03 +8.260361e-01 +1.058651e+03 +3.413208e+02     Pix 42 17
+2.126640e-03 +7.910849e-01 +1.077078e+03 +3.624696e+02     Pix 42 18
+1.964084e-03 +7.650508e-01 +1.096230e+03 +3.337322e+02     Pix 42 19
+1.969540e-03 +7.545002e-01 +1.088492e+03 +3.286040e+02     Pix 42 20
+2.064804e-03 +7.256331e-01 +1.093172e+03 +3.457249e+02     Pix 42 21
+2.215750e-03 +7.911060e-01 +1.074190e+03 +3.416243e+02     Pix 42 22
+1.901335e-03 +7.272732e-01 +1.114292e+03 +2.922305e+02     Pix 42 23
+1.924237e-03 +6.830039e-01 +1.136411e+03 +3.107933e+02     Pix 42 24
+1.974930e-03 +7.471187e-01 +1.100787e+03 +3.236781e+02     Pix 42 25
+2.000782e-03 +7.767612e-01 +1.087703e+03 +3.198380e+02     Pix 42 26
+2.096681e-03 +7.648314e-01 +1.082775e+03 +3.471612e+02     Pix 42 27
+2.028894e-03 +7.645736e-01 +1.092395e+03 +3.276923e+02     Pix 42 28
+2.187770e-03 +8.408082e-01 +1.050541e+03 +3.461338e+02     Pix 42 29
+2.085370e-03 +7.657001e-01 +1.082264e+03 +3.571461e+02     Pix 42 30
+1.896976e-03 +6.784786e-01 +1.136225e+03 +2.915015e+02     Pix 42 31
+2.312620e-03 +8.383236e-01 +1.036619e+03 +3.673410e+02     Pix 42 32
+1.924032e-03 +7.330229e-01 +1.116230e+03 +3.113073e+02     Pix 42 33
+2.033389e-03 +7.600297e-01 +1.088779e+03 +3.243437e+02     Pix 42 34
+2.009226e-03 +7.227486e-01 +1.087178e+03 +3.157743e+02     Pix 42 35
+1.918314e-03 +7.356314e-01 +1.116064e+03 +3.074561e+02     Pix 42 36
+2.080252e-03 +7.750534e-01 +1.089409e+03 +3.256944e+02     Pix 42 37
+2.054522e-03 +7.405234e-01 +1.090642e+03 +3.109964e+02     Pix 42 38
+1.847358e-03 +6.812709e-01 +1.150393e+03 +2.872850e+02     Pix 42 39
+1.811685e-03 +7.001261e-01 +1.143072e+03 +2.769130e+02     Pix 42 40
+2.035121e-03 +8.012913e-01 +1.067603e+03 +3.365964e+02     Pix 42 41
+1.831369e-03 +6.542133e-01 +1.158603e+03 +2.813924e+02     Pix 42 42
+1.889862e-03 +7.258721e-01 +1.118646e+03 +2.966953e+02     Pix 42 43
+1.772772e-03 +6.426500e-01 +1.161577e+03 +2.597657e+02     Pix 42 44
+1.906445e-03 +7.164330e-01 +1.122071e+03 +3.001714e+02     Pix 42 45
+2.061656e-03 +7.559751e-01 +1.084482e+03 +3.239725e+02     Pix 42 46
+1.873315e-03 +6.689251e-01 +1.131296e+03 +2.763433e+02     Pix 42 47
+1.870374e-03 +6.867738e-01 +1.130652e+03 +3.058244e+02     Pix 42 48
+2.108264e-03 +7.779763e-01 +1.077624e+03 +3.312323e+02     Pix 42 49
+1.875795e-03 +6.906352e-01 +1.128395e+03 +2.748750e+02     Pix 42 50
+1.869326e-03 +7.185978e-01 +1.123102e+03 +3.024594e+02     Pix 42 51
+1.938085e-03 +6.908187e-01 +1.130002e+03 +2.770736e+02     Pix 42 52
+1.940547e-03 +7.272999e-01 +1.099703e+03 +2.928686e+02     Pix 42 53
+2.013296e-03 +7.141127e-01 +1.124594e+03 +2.928117e+02     Pix 42 54
+1.779626e-03 +6.899458e-01 +1.140248e+03 +2.824438e+02     Pix 42 55
+1.964907e-03 +6.889134e-01 +1.114727e+03 +2.839286e+02     Pix 42 56
+1.919285e-03 +7.116642e-01 +1.120568e+03 +3.008012e+02     Pix 42 57
+1.947871e-03 +6.883579e-01 +1.125943e+03 +2.827199e+02     Pix 42 58
+2.021737e-03 +7.187337e-01 +1.093693e+03 +3.005238e+02     Pix 42 59
+1.948579e-03 +6.891863e-01 +1.136396e+03 +2.839452e+02     Pix 42 60
+1.801404e-03 +7.124880e-01 +1.126896e+03 +3.001680e+02     Pix 42 61
+1.937147e-03 +7.445164e-01 +1.099733e+03 +2.936645e+02     Pix 42 62
+1.838850e-03 +7.129197e-01 +1.127313e+03 +3.071264e+02     Pix 42 63
+1.756142e-03 +7.022860e-01 +1.136809e+03 +2.909800e+02     Pix 42 64
+1.686618e-03 +6.552982e-01 +1.168942e+03 +2.347578e+02     Pix 42 65
+1.849626e-03 +7.438357e-01 +1.121623e+03 +2.961477e+02     Pix 42 66
+2.131032e-03 +8.362993e-01 +1.062491e+03 +3.384613e+02     Pix 42 67
+1.915416e-03 +7.138752e-01 +1.103651e+03 +3.040032e+02     Pix 42 68
+1.723950e-03 +6.191359e-01 +1.175505e+03 +2.769262e+02     Pix 42 69
+1.698328e-03 +6.156627e-01 +1.194347e+03 +2.442304e+02     Pix 42 70
+1.850852e-03 +7.070053e-01 +1.114579e+03 +2.866877e+02     Pix 42 71
+1.631432e-03 +5.973409e-01 +1.208834e+03 +2.411988e+02     Pix 42 72
+1.683644e-03 +6.973840e-01 +1.130979e+03 +3.019047e+02     Pix 42 73
+1.966092e-03 +8.070264e-01 +1.070891e+03 +3.081862e+02     Pix 42 74
+1.658331e-03 +6.446617e-01 +1.181343e+03 +2.584042e+02     Pix 42 75
+1.741876e-03 +7.228046e-01 +1.125994e+03 +2.925197e+02     Pix 42 76
+1.750158e-03 +7.575219e-01 +1.101471e+03 +3.066808e+02     Pix 42 77
+2.001480e-03 +7.897433e-01 +1.073802e+03 +3.610573e+02     Pix 42 78
+1.523830e-03 +7.212621e-01 +1.149494e+03 +3.033224e+02     Pix 42 79
+1.797750e-03 +6.630096e-01 +1.169348e+03 +3.058376e+02     Pix 43  0
+2.052499e-03 +8.061105e-01 +1.080056e+03 +3.653018e+02     Pix 43  1
+1.905067e-03 +6.998978e-01 +1.141715e+03 +3.025915e+02     Pix 43  2
+2.059326e-03 +7.782195e-01 +1.092450e+03 +3.599011e+02     Pix 43  3
+2.282573e-03 +8.486522e-01 +1.050331e+03 +3.895665e+02     Pix 43  4
+1.963709e-03 +7.858925e-01 +1.076151e+03 +3.605137e+02     Pix 43  5
+1.901287e-03 +7.708445e-01 +1.113817e+03 +3.517183e+02     Pix 43  6
+2.349109e-03 +8.896021e-01 +1.029348e+03 +4.074010e+02     Pix 43  7
+2.016051e-03 +7.701737e-01 +1.079216e+03 +3.672101e+02     Pix 43  8
