Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
+4.191096e-03 +1.159170e+00 +6.142655e+02 +3.903855e+01     Pix  3 68
+4.089542e-03 +1.119197e+00 +6.278036e+02 +2.469588e+01     Pix  3 69
+4.128578e-03 +1.125643e+00 +6.196313e+02 +3.089587e+01     Pix  3 70
+4.060472e-03 +1.151843e+00 +6.287294e+02 +2.175328e+01     Pix  3 71
+4.140656e-03 +1.127235e+00 +6.204492e+02 +3.402407e+01     Pix  3 72
+4.100250e-03 +1.132804e+00 +6.251862e+02 +2.787959e+01     Pix  3 73
+4.068271e-03 +1.144227e+00 +6.228475e+02 +3.005397e+01     Pix  3 74
+4.193782e-03 +1.164990e+00 +6.194548e+02 +3.213802e+01     Pix  3 75
+4.190320e-03 +1.112924e+00 +6.260786e+02 +2.724842e+01     Pix  3 76
+4.148750e-03 +1.127228e+00 +6.242743e+02 +2.744608e+01     Pix  3 77
+4.154553e-03 +1.139199e+00 +6.179250e+02 +3.749890e+01     Pix  3 78
+3.257542e-03 +1.078578e+00 +6.375383e+02 +1.331250e+01     Pix  3 79
+4.358340e-03 +1.151295e+00 +5.924394e+02 +1.005480e+02     Pix  4  0
+4.542537e-03 +1.168371e+00 +5.927501e+02 +9.865488e+01     Pix  4  1
+4.419082e-03 +1.158922e+00 +5.984752e+02 +9.118793e+01     Pix  4  2
+4.552595e-03 +1.177185e+00 +5.948330e+02 +9.612976e+01     Pix  4  3
+4.415752e-03 +1.170905e+00 +5.962989e+02 +9.350926e+01     Pix  4  4
+4.566441e-03 +1.093552e+00 +5.863454e+02 +1.042490e+02     Pix  4  5
+4.346332e-03 +1.171941e+00 +6.065666e+02 +8.975039e+01     Pix  4  6
+4.406079e-03 +1.099772e+00 +6.007595e+02 +9.447887e+01     Pix  4  7
+4.468878e-03 +1.158278e+00 +5.982300e+02 +8.760574e+01     Pix  4  8
+4.435432e-03 +1.120371e+00 +6.004555e+02 +8.672108e+01     Pix  4  9
+4.469325e-03 +1.156814e+00 +5.968921e+02 +8.635380e+01     Pix  4 10
+4.399995e-03 +1.141658e+00 +6.053079e+02 +7.532111e+01     Pix  4 11
+4.469910e-03 +1.102026e+00 +6.021629e+02 +8.686416e+01     Pix  4 12
+4.371676e-03 +1.142378e+00 +6.041037e+02 +7.955053e+01     Pix  4 13
+4.428156e-03 +1.139381e+00 +6.016673e+02 +8.240237e+01     Pix  4 14
+4.451968e-03 +1.145729e+00 +6.024434e+02 +8.293488e+01     Pix  4 15
+4.388612e-03 +1.167480e+00 +6.055129e+02 +7.509433e+01     Pix  4 16
+4.449516e-03 +1.140116e+00 +5.988010e+02 +7.839403e+01     Pix  4 17
+4.464521e-03 +1.110069e+00 +6.034398e+02 +8.188315e+01     Pix  4 18
+4.461627e-03 +1.149427e+00 +5.988765e+02 +8.387118e+01     Pix  4 19
+4.321383e-03 +1.140297e+00 +6.057553e+02 +7.655355e+01     Pix  4 20
+4.419265e-03 +1.141167e+00 +6.027321e+02 +8.251055e+01     Pix  4 21
+4.328265e-03 +1.097912e+00 +6.062898e+02 +7.905680e+01     Pix  4 22
+4.510323e-03 +1.133098e+00 +5.951762e+02 +8.560636e+01     Pix  4 23
+4.506718e-03 +1.125641e+00 +5.968315e+02 +8.909920e+01     Pix  4 24
+4.397644e-03 +1.144022e+00 +6.026606e+02 +7.922971e+01     Pix  4 25
+4.378518e-03 +1.118643e+00 +6.085525e+02 +7.524304e+01     Pix  4 26
+4.417597e-03 +1.092714e+00 +6.076005e+02 +7.829851e+01     Pix  4 27
+4.277763e-03 +1.122689e+00 +6.134972e+02 +6.746885e+01     Pix  4 28
+4.220172e-03 +1.110454e+00 +6.101694e+02 +7.007451e+01     Pix  4 29
+4.312140e-03 +1.116773e+00 +6.120244e+02 +7.246771e+01     Pix  4 30
+4.254101e-03 +1.103521e+00 +6.128970e+02 +7.039134e+01     Pix  4 31
+4.210816e-03 +1.111885e+00 +6.125683e+02 +6.969558e+01     Pix  4 32
+4.404734e-03 +1.143374e+00 +6.034890e+02 +8.142504e+01     Pix  4 33
+4.276258e-03 +1.149055e+00 +6.099647e+02 +6.926566e+01     Pix  4 34
+4.299516e-03 +1.113742e+00 +6.130527e+02 +6.380278e+01     Pix  4 35
+4.287325e-03 +1.149309e+00 +6.096493e+02 +7.158387e+01     Pix  4 36
+4.200195e-03 +1.077670e+00 +6.166005e+02 +6.800379e+01     Pix  4 37
+4.274545e-03 +1.093730e+00 +6.101210e+02 +7.131691e+01     Pix  4 38
+4.225804e-03 +1.115854e+00 +6.079240e+02 +7.728106e+01     Pix  4 39
+4.196968e-03 +1.126862e+00 +6.160145e+02 +6.230764e+01     Pix  4 40
+4.377895e-03 +1.121210e+00 +6.035766e+02 +7.553671e+01     Pix  4 41
+4.142493e-03 +1.128041e+00 +6.171248e+02 +7.182718e+01     Pix  4 42
+4.378819e-03 +1.115033e+00 +6.082697e+02 +7.639241e+01     Pix  4 43
+4.330429e-03 +1.115511e+00 +6.028012e+02 +7.906631e+01     Pix  4 44
+4.353898e-03 +1.118075e+00 +6.082365e+02 +7.276199e+01     Pix  4 45
+4.330125e-03 +1.086827e+00 +6.118537e+02 +6.655340e+01     Pix  4 46
+4.338348e-03 +1.137832e+00 +6.030890e+02 +7.319699e+01     Pix  4 47
+4.322517e-03 +1.108361e+00 +6.162567e+02 +6.612805e+01     Pix  4 48
+4.155724e-03 +1.122588e+00 +6.144726e+02 +6.299902e+01     Pix  4 49
+4.257652e-03 +1.121760e+00 +6.011703e+02 +7.290811e+01     Pix  4 50
+4.311448e-03 +1.129499e+00 +6.046503e+02 +7.556115e+01     Pix  4 51
+4.380545e-03 +1.140094e+00 +6.086054e+02 +6.805343e+01     Pix  4 52
+4.174122e-03 +1.141038e+00 +6.059306e+02 +6.643270e+01     Pix  4 53
+4.286890e-03 +1.107283e+00 +6.103584e+02 +7.337086e+01     Pix  4 54
+4.196516e-03 +1.124256e+00 +6.145527e+02 +6.460660e+01     Pix  4 55
+4.124550e-03 +1.093229e+00 +6.126724e+02 +6.328721e+01     Pix  4 56
+4.230925e-03 +1.148225e+00 +6.110502e+02 +6.716861e+01     Pix  4 57
+4.228582e-03 +1.120583e+00 +6.125076e+02 +6.463298e+01     Pix  4 58
+4.231665e-03 +1.101289e+00 +6.051577e+02 +7.007527e+01     Pix  4 59
+4.364421e-03 +1.137618e+00 +6.061829e+02 +7.762986e+01     Pix  4 60
+4.185552e-03 +1.146231e+00 +6.101208e+02 +6.830820e+01     Pix  4 61
+4.202245e-03 +1.134766e+00 +6.052749e+02 +6.905888e+01     Pix  4 62
+4.131065e-03 +1.100362e+00 +6.210864e+02 +6.007598e+01     Pix  4 63
+4.222027e-03 +1.112247e+00 +6.080897e+02 +7.255691e+01     Pix  4 64
+4.159219e-03 +1.134874e+00 +6.132582e+02 +6.205331e+01     Pix  4 65
+4.232065e-03 +1.133225e+00 +6.160904e+02 +6.464064e+01     Pix  4 66
+4.223776e-03 +1.111210e+00 +6.066137e+02 +7.826456e+01     Pix  4 67
+4.080449e-03 +1.128643e+00 +6.185265e+02 +5.711917e+01     Pix  4 68
+4.216978e-03 +1.137499e+00 +6.121445e+02 +6.935335e+01     Pix  4 69
+4.238394e-03 +1.117107e+00 +6.103853e+02 +6.907440e+01     Pix  4 70
+4.337913e-03 +1.129411e+00 +6.048365e+02 +7.095734e+01     Pix  4 71
+4.087340e-03 +1.135258e+00 +6.222860e+02 +6.117435e+01     Pix  4 72
+4.164841e-03 +1.141112e+00 +6.170940e+02 +6.295196e+01     Pix  4 73
+4.127765e-03 +1.123901e+00 +6.121227e+02 +6.578933e+01     Pix  4 74
+4.080700e-03 +1.129727e+00 +6.201586e+02 +6.322268e+01     Pix  4 75
+4.069885e-03 +1.150683e+00 +6.218666e+02 +5.752242e+01     Pix  4 76
+3.986312e-03 +1.089019e+00 +6.240372e+02 +5.391239e+01     Pix  4 77
+4.028727e-03 +1.136514e+00 +6.239893e+02 +5.943594e+01     Pix  4 78
+3.251315e-03 +1.057857e+00 +6.263892e+02 +5.483174e+01     Pix  4 79
+4.492834e-03 +1.197595e+00 +5.948321e+02 +9.640016e+01     Pix  5  0
+4.531115e-03 +1.170400e+00 +5.948984e+02 +9.621547e+01     Pix  5  1
+4.567352e-03 +1.162441e+00 +5.928663e+02 +9.518010e+01     Pix  5  2
+4.562941e-03 +1.167723e+00 +6.011828e+02 +8.968705e+01     Pix  5  3
+4.430047e-03 +1.172263e+00 +6.001314e+02 +8.947037e+01     Pix  5  4
+4.574156e-03 +1.177269e+00 +5.982871e+02 +8.738482e+01     Pix  5  5
+4.561482e-03 +1.167346e+00 +6.006061e+02 +9.274685e+01     Pix  5  6
+4.488180e-03 +1.170569e+00 +6.066113e+02 +8.480176e+01     Pix  5  7
+4.456664e-03 +1.194275e+00 +6.016593e+02 +8.826944e+01     Pix  5  8
+4.454750e-03 +1.194535e+00 +6.053076e+02 +7.741949e+01     Pix  5  9
+4.461169e-03 +1.185620e+00 +6.040974e+02 +7.583311e+01     Pix  5 10
+4.418215e-03 +1.178293e+00 +6.008022e+02 +8.107174e+01     Pix  5 11
+4.522007e-03 +1.183160e+00 +5.966557e+02 +8.889773e+01     Pix  5 12
+4.547405e-03 +1.182329e+00 +5.988222e+02 +8.648846e+01     Pix  5 13
+4.495541e-03 +1.181365e+00 +6.042792e+02 +7.932719e+01     Pix  5 14
+4.560982e-03 +1.228736e+00 +5.966637e+02 +8.307959e+01     Pix  5 15
+4.573517e-03 +1.191439e+00 +5.929960e+02 +8.458328e+01     Pix  5 16
+4.604046e-03 +1.157694e+00 +5.965345e+02 +8.436463e+01     Pix  5 17
+4.530235e-03 +1.209803e+00 +6.030068e+02 +8.060936e+01     Pix  5 18
+4.670853e-03 +1.210912e+00 +5.874461e+02 +9.592768e+01     Pix  5 19
+4.584348e-03 +1.184050e+00 +5.981960e+02 +8.245682e+01     Pix  5 20
+4.496219e-03 +1.164905e+00 +6.012905e+02 +8.244928e+01     Pix  5 21
+4.623007e-03 +1.174390e+00 +5.948224e+02 +8.841076e+01     Pix  5 22
+4.439038e-03 +1.194640e+00 +5.982609e+02 +8.325912e+01     Pix  5 23
+4.505003e-03 +1.185203e+00 +6.048284e+02 +8.185214e+01     Pix  5 24
+4.607308e-03 +1.165337e+00 +5.955824e+02 +8.993425e+01     Pix  5 25
+4.562924e-03 +1.169363e+00 +5.997514e+02 +8.003744e+01     Pix  5 26
+4.461536e-03 +1.181638e+00 +5.975120e+02 +8.612387e+01     Pix  5 27
+4.454584e-03 +1.178378e+00 +6.041851e+02 +7.792087e+01     Pix  5 28
+4.492716e-03 +1.167780e+00 +6.004343e+02 +8.239190e+01     Pix  5 29
+4.513983e-03 +1.202761e+00 +5.993427e+02 +8.355644e+01     Pix  5 30
+4.518097e-03 +1.182451e+00 +6.022954e+02 +7.967180e+01     Pix  5 31
+4.570253e-03 +1.188151e+00 +5.951430e+02 +8.781373e+01     Pix  5 32
+4.570224e-03 +1.178601e+00 +6.033115e+02 +7.653433e+01     Pix  5 33
+4.392899e-03 +1.145652e+00 +6.083668e+02 +7.105709e+01     Pix  5 34
+4.484057e-03 +1.197974e+00 +5.996752e+02 +7.664943e+01     Pix  5 35
+4.389280e-03 +1.163152e+00 +6.119714e+02 +7.558249e+01     Pix  5 36
+4.395089e-03 +1.200678e+00 +6.019726e+02 +7.925461e+01     Pix  5 37
+4.538228e-03 +1.173706e+00 +5.961367e+02 +8.466385e+01     Pix  5 38
+4.408445e-03 +1.174170e+00 +6.088946e+02 +7.480720e+01     Pix  5 39
+4.467790e-03 +1.167822e+00 +6.031511e+02 +8.065530e+01     Pix  5 40
+4.439608e-03 +1.179797e+00 +6.025845e+02 +7.867736e+01     Pix  5 41
+4.373622e-03 +1.159530e+00 +6.117905e+02 +7.033142e+01     Pix  5 42
+4.350416e-03 +1.198940e+00 +6.049605e+02 +8.020029e+01     Pix  5 43
+4.500995e-03 +1.139914e+00 +6.026428e+02 +8.025580e+01     Pix  5 44
+4.486086e-03 +1.160903e+00 +5.979560e+02 +8.038101e+01     Pix  5 45
+4.384334e-03 +1.156013e+00 +6.030783e+02 +7.506182e+01     Pix  5 46
+4.477662e-03 +1.168344e+00 +5.960317e+02 +8.090709e+01     Pix  5 47
+4.354781e-03 +1.150396e+00 +6.053737e+02 +7.584385e+01     Pix  5 48
+4.261187e-03 +1.152747e+00 +6.146178e+02 +6.352259e+01     Pix  5 49
+4.371150e-03 +1.167217e+00 +6.093063e+02 +6.857694e+01     Pix  5 50
+4.432213e-03 +1.164506e+00 +6.042142e+02 +7.542208e+01     Pix  5 51
+4.535072e-03 +1.186810e+00 +5.981360e+02 +7.583106e+01     Pix  5 52
+4.393988e-03 +1.145463e+00 +6.091924e+02 +6.491361e+01     Pix  5 53
+4.348212e-03 +1.185082e+00 +6.117460e+02 +6.678567e+01     Pix  5 54
+4.406927e-03 +1.147357e+00 +6.029662e+02 +7.933751e+01     Pix  5 55
+4.524210e-03 +1.143656e+00 +5.930594e+02 +8.652696e+01     Pix  5 56
+4.434120e-03 +1.163705e+00 +6.010983e+02 +7.708749e+01     Pix  5 57
+4.232958e-03 +1.162684e+00 +6.113960e+02 +6.563129e+01     Pix  5 58
+4.259041e-03 +1.168189e+00 +6.081577e+02 +6.760160e+01     Pix  5 59
+4.308993e-03 +1.214517e+00 +6.076826e+02 +7.143931e+01     Pix  5 60
+4.230077e-03 +1.167390e+00 +6.139575e+02 +6.649765e+01     Pix  5 61
+4.444010e-03 +1.174443e+00 +6.005808e+02 +8.028311e+01     Pix  5 62
+4.320885e-03 +1.178248e+00 +6.147374e+02 +6.080636e+01     Pix  5 63
+4.455569e-03 +1.224597e+00 +6.013724e+02 +7.726273e+01     Pix  5 64
+4.402037e-03 +1.179709e+00 +6.075594e+02 +6.801441e+01     Pix  5 65
+4.282383e-03 +1.176411e+00 +6.133885e+02 +6.587392e+01     Pix  5 66
+4.352976e-03 +1.146892e+00 +6.127624e+02 +7.119982e+01     Pix  5 67
+4.239020e-03 +1.153589e+00 +6.123390e+02 +6.868160e+01     Pix  5 68
+4.196074e-03 +1.152213e+00 +6.187863e+02 +5.909600e+01     Pix  5 69
+4.361577e-03 +1.165828e+00 +6.026453e+02 +7.491084e+01     Pix  5 70
+4.295087e-03 +1.116262e+00 +6.098189e+02 +6.830322e+01     Pix  5 71
+4.201316e-03 +1.159091e+00 +6.138470e+02 +7.053553e+01     Pix  5 72
+4.134669e-03 +1.145328e+00 +6.148392e+02 +6.752541e+01     Pix  5 73
+4.210773e-03 +1.145215e+00 +6.122562e+02 +7.019348e+01     Pix  5 74
+4.085243e-03 +1.142838e+00 +6.305346e+02 +5.019390e+01     Pix  5 75
+4.156409e-03 +1.164112e+00 +6.260629e+02 +5.246027e+01     Pix  5 76
+4.115117e-03 +1.145937e+00 +6.253748e+02 +5.428407e+01     Pix  5 77
+4.163593e-03 +1.110753e+00 +6.246475e+02 +6.169528e+01     Pix  5 78
+3.293392e-03 +1.112742e+00 +6.349079e+02 +4.387363e+01     Pix  5 79
+4.306381e-03 +1.267947e+00 +5.997570e+02 +2.740431e+01     Pix  6  0
+4.559896e-03 +1.237938e+00 +5.923232e+02 +3.903042e+01     Pix  6  1
+4.493342e-03 +1.206873e+00 +5.991083e+02 +3.062207e+01     Pix  6  2
+4.441230e-03 +1.231813e+00 +5.985479e+02 +3.281304e+01     Pix  6  3
+4.566241e-03 +1.191835e+00 +6.002329e+02 +2.970822e+01     Pix  6  4
+4.505888e-03 +1.197756e+00 +5.995522e+02 +2.710226e+01     Pix  6  5
+4.656590e-03 +1.198381e+00 +5.932429e+02 +4.216337e+01     Pix  6  6
+4.453763e-03 +1.198871e+00 +6.027131e+02 +2.926751e+01     Pix  6  7
+4.526860e-03 +1.173780e+00 +5.931276e+02 +3.813735e+01     Pix  6  8
+4.416564e-03 +1.190411e+00 +6.035597e+02 +2.073049e+01     Pix  6  9
+4.551162e-03 +1.228300e+00 +5.946776e+02 +2.630335e+01     Pix  6 10
+4.647097e-03 +1.203771e+00 +5.915731e+02 +2.820127e+01     Pix  6 11
+4.460683e-03 +1.246036e+00 +6.001406e+02 +2.419448e+01     Pix  6 12
+4.575842e-03 +1.226110e+00 +6.003432e+02 +2.608165e+01     Pix  6 13
+4.581563e-03 +1.207096e+00 +6.037127e+02 +1.880551e+01     Pix  6 14
+4.569655e-03 +1.218900e+00 +5.957437e+02 +2.596725e+01     Pix  6 15
+4.569087e-03 +1.169032e+00 +5.979740e+02 +2.434236e+01     Pix  6 16
+4.512316e-03 +1.166950e+00 +6.001043e+02 +1.860075e+01     Pix  6 17
+4.526001e-03 +1.227363e+00 +5.929196e+02 +3.172690e+01     Pix  6 18
+4.508565e-03 +1.176060e+00 +5.998471e+02 +2.450454e+01     Pix  6 19
+4.456510e-03 +1.186212e+00 +6.004254e+02 +1.936282e+01     Pix  6 20
+4.407959e-03 +1.166880e+00 +6.050495e+02 +1.952335e+01     Pix  6 21
+4.465325e-03 +1.154058e+00 +6.073051e+02 +1.509990e+01     Pix  6 22
+4.489216e-03 +1.172846e+00 +6.069252e+02 +1.199076e+01     Pix  6 23
+4.477083e-03 +1.142276e+00 +6.031104e+02 +2.420448e+01     Pix  6 24
+4.396778e-03 +1.158675e+00 +6.092772e+02 +1.441092e+01     Pix  6 25
+4.447477e-03 +1.147992e+00 +6.008739e+02 +2.249972e+01     Pix  6 26
+4.422857e-03 +1.152731e+00 +6.075061e+02 +1.677853e+01     Pix  6 27
+4.313130e-03 +1.151838e+00 +6.027764e+02 +1.569839e+01     Pix  6 28
+4.445391e-03 +1.150069e+00 +6.015876e+02 +2.030831e+01     Pix  6 29
+4.438822e-03 +1.162390e+00 +6.081729e+02 +1.620287e+01     Pix  6 30
+4.290982e-03 +1.175892e+00 +6.112604e+02 +8.448134e+00     Pix  6 31
+4.368747e-03 +1.171529e+00 +6.132530e+02 +8.106731e+00     Pix  6 32
+4.225226e-03 +1.166602e+00 +6.101326e+02 +1.150632e+01     Pix  6 33
+4.311180e-03 +1.166868e+00 +6.079592e+02 +9.426654e+00     Pix  6 34
+4.313246e-03 +1.163190e+00 +6.037454e+02 +1.198033e+01     Pix  6 35
+4.380535e-03 +1.161024e+00 +6.075113e+02 +1.749168e+01     Pix  6 36
+4.373578e-03 +1.170131e+00 +6.052675e+02 +1.689246e+01     Pix  6 37
+4.326751e-03 +1.135724e+00 +6.159722e+02 +1.682793e+00     Pix  6 38
+4.335345e-03 +1.142415e+00 +6.115970e+02 +1.007877e+01     Pix  6 39
+4.327855e-03 +1.163521e+00 +6.042297e+02 +1.989627e+01     Pix  6 40
+4.316677e-03 +1.138422e+00 +6.098140e+02 +1.128327e+01     Pix  6 41
+4.252048e-03 +1.146283e+00 +6.185652e+02 +8.370493e+00     Pix  6 42
+4.344957e-03 +1.119124e+00 +6.132055e+02 +1.103556e+01     Pix  6 43
+4.299864e-03 +1.128824e+00 +6.077073e+02 +1.622128e+01     Pix  6 44
+4.345647e-03 +1.136247e+00 +6.097079e+02 +8.351839e+00     Pix  6 45
+4.366306e-03 +1.183747e+00 +6.110403e+02 +1.714111e+00     Pix  6 46
+4.337484e-03 +1.110161e+00 +6.107141e+02 +4.035692e+00     Pix  6 47
+4.320196e-03 +1.131107e+00 +6.136804e+02 +1.108944e+01     Pix  6 48
+4.322489e-03 +1.131257e+00 +6.147311e+02 +5.064467e+00     Pix  6 49
+4.215294e-03 +1.152622e+00 +6.171351e+02 -2.314231e+00     Pix  6 50
+4.314667e-03 +1.144746e+00 +6.087155e+02 +9.757601e+00     Pix  6 51
+4.287526e-03 +1.166144e+00 +6.130210e+02 +4.349513e+00     Pix  6 52
+4.279860e-03 +1.124156e+00 +6.068777e+02 +8.188645e+00     Pix  6 53
+4.325506e-03 +1.127929e+00 +6.125705e+02 +7.835047e+00     Pix  6 54
+4.331351e-03 +1.131087e+00 +6.044069e+02 +1.494715e+01     Pix  6 55
+4.258218e-03 +1.157606e+00 +6.222539e+02 -3.652879e+00     Pix  6 56
+4.293836e-03 +1.188628e+00 +6.099845e+02 +7.557408e+00     Pix  6 57
+4.345174e-03 +1.132351e+00 +6.051307e+02 +1.229867e+01     Pix  6 58
+4.265518e-03 +1.124933e+00 +6.121980e+02 +2.861075e+00     Pix  6 59
+4.257924e-03 +1.147289e+00 +6.180921e+02 +7.259267e+00     Pix  6 60
+4.272340e-03 +1.141860e+00 +6.136670e+02 +5.186404e+00     Pix  6 61
+4.327923e-03 +1.147477e+00 +6.065372e+02 +1.084274e+01     Pix  6 62
+4.244763e-03 +1.192902e+00 +6.114796e+02 +5.310690e+00     Pix  6 63
+4.160172e-03 +1.135247e+00 +6.205940e+02 -1.676564e+00     Pix  6 64
+4.156654e-03 +1.171906e+00 +6.115922e+02 +2.492786e+00     Pix  6 65
+4.320820e-03 +1.140448e+00 +6.096091e+02 +1.544354e+01     Pix  6 66
+4.372249e-03 +1.180235e+00 +6.065370e+02 +1.264871e+01     Pix  6 67
+4.198369e-03 +1.168388e+00 +6.193080e+02 -4.720775e+00     Pix  6 68
+4.344295e-03 +1.195805e+00 +6.079120e+02 +1.092633e+01     Pix  6 69
+4.405594e-03 +1.150457e+00 +5.981572e+02 +2.110776e+01     Pix  6 70
+4.281371e-03 +1.145220e+00 +6.088952e+02 +7.453403e+00     Pix  6 71
+4.127178e-03 +1.133237e+00 +6.265371e+02 -5.256422e+00     Pix  6 72
+4.286879e-03 +1.149447e+00 +6.152943e+02 +4.560048e+00     Pix  6 73
+4.274074e-03 +1.144192e+00 +6.121707e+02 +3.385474e+00     Pix  6 74
+4.138899e-03 +1.161090e+00 +6.169440e+02 +4.763808e+00     Pix  6 75
+4.216312e-03 +1.186339e+00 +6.152609e+02 +2.322129e+00     Pix  6 76
+4.093576e-03 +1.167024e+00 +6.159080e+02 +5.984732e-01     Pix  6 77
+4.296303e-03 +1.150553e+00 +6.146398e+02 +1.301467e+01     Pix  6 78
+3.349373e-03 +1.116325e+00 +6.257217e+02 -8.030838e+00     Pix  6 79
+4.547273e-03 +1.202231e+00 +5.919331e+02 +3.639329e+01     Pix  7  0
+4.616002e-03 +1.215148e+00 +5.976861e+02 +3.042513e+01     Pix  7  1
+4.620860e-03 +1.234511e+00 +5.924586e+02 +3.602904e+01     Pix  7  2
+4.498885e-03 +1.196303e+00 +6.087800e+02 +2.172112e+01     Pix  7  3
+4.526337e-03 +1.164379e+00 +6.041232e+02 +2.717622e+01     Pix  7  4
+4.635701e-03 +1.243695e+00 +5.935645e+02 +3.354505e+01     Pix  7  5
+4.476917e-03 +1.224608e+00 +6.018734e+02 +2.920174e+01     Pix  7  6
+4.431715e-03 +1.218724e+00 +6.066891e+02 +2.440145e+01     Pix  7  7
+4.636108e-03 +1.213227e+00 +5.951534e+02 +3.581535e+01     Pix  7  8
+4.663447e-03 +1.199097e+00 +5.978016e+02 +2.537806e+01     Pix  7  9
+4.631875e-03 +1.237169e+00 +5.977432e+02 +2.302756e+01     Pix  7 10
+4.639567e-03 +1.199895e+00 +5.953939e+02 +2.702471e+01     Pix  7 11
+4.501902e-03 +1.224429e+00 +6.007916e+02 +2.861073e+01     Pix  7 12
+4.539807e-03 +1.192342e+00 +5.968216e+02 +2.788919e+01     Pix  7 13
+4.501093e-03 +1.181035e+00 +6.037248e+02 +2.174085e+01     Pix  7 14
+4.643541e-03 +1.225755e+00 +5.954838e+02 +2.748691e+01     Pix  7 15
+4.819928e-03 +1.201002e+00 +5.859556e+02 +3.588263e+01     Pix  7 16
+4.511933e-03 +1.195385e+00 +5.986485e+02 +2.094959e+01     Pix  7 17
+4.562173e-03 +1.196960e+00 +5.974235e+02 +2.650312e+01     Pix  7 18
+4.625631e-03 +1.208526e+00 +5.982023e+02 +2.560912e+01     Pix  7 19
+4.663034e-03 +1.212499e+00 +5.977574e+02 +2.420891e+01     Pix  7 20
+4.500577e-03 +1.208551e+00 +6.009006e+02 +1.768538e+01     Pix  7 21
+4.485732e-03 +1.190240e+00 +6.026905e+02 +1.705277e+01     Pix  7 22
+4.448270e-03 +1.220421e+00 +6.041019e+02 +1.701689e+01     Pix  7 23
+4.514388e-03 +1.210929e+00 +6.023793e+02 +2.090869e+01     Pix  7 24
+4.621464e-03 +1.204335e+00 +6.017962e+02 +2.395896e+01     Pix  7 25
+4.547271e-03 +1.177356e+00 +5.978298e+02 +2.723499e+01     Pix  7 26
+4.636842e-03 +1.185537e+00 +5.994063e+02 +2.345510e+01     Pix  7 27
+4.553341e-03 +1.210485e+00 +6.026937e+02 +2.023801e+01     Pix  7 28
+4.507725e-03 +1.204824e+00 +5.992404e+02 +2.113287e+01     Pix  7 29
+4.556365e-03 +1.216540e+00 +5.998185e+02 +2.311784e+01     Pix  7 30
+4.530819e-03 +1.215828e+00 +5.997358e+02 +2.370251e+01     Pix  7 31
+4.411102e-03 +1.212007e+00 +6.045497e+02 +1.768389e+01     Pix  7 32
+4.531219e-03 +1.202976e+00 +6.027925e+02 +1.715887e+01     Pix  7 33
+4.430384e-03 +1.210095e+00 +6.039856e+02 +1.428700e+01     Pix  7 34
+4.425715e-03 +1.194497e+00 +6.032939e+02 +1.770416e+01     Pix  7 35
+4.516446e-03 +1.196122e+00 +6.074552e+02 +1.388640e+01     Pix  7 36
+4.652468e-03 +1.190026e+00 +5.951894e+02 +2.751230e+01     Pix  7 37
+4.463029e-03 +1.195077e+00 +6.038066e+02 +1.773960e+01     Pix  7 38
+4.762344e-03 +1.168473e+00 +5.944014e+02 +2.992719e+01     Pix  7 39
+4.563684e-03 +1.187822e+00 +5.991514e+02 +2.445810e+01     Pix  7 40
+4.438616e-03 +1.173363e+00 +5.953225e+02 +2.869020e+01     Pix  7 41
+4.498239e-03 +1.206886e+00 +6.043552e+02 +2.000539e+01     Pix  7 42
+4.525140e-03 +1.168089e+00 +5.962508e+02 +3.038987e+01     Pix  7 43
+4.463234e-03 +1.165930e+00 +6.032507e+02 +2.095937e+01     Pix  7 44
+4.446397e-03 +1.177056e+00 +6.088092e+02 +1.147422e+01     Pix  7 45
+4.461977e-03 +1.202258e+00 +6.027796e+02 +1.323713e+01     Pix  7 46
+4.546724e-03 +1.215132e+00 +6.004084e+02 +1.314321e+01     Pix  7 47
+4.375989e-03 +1.192635e+00 +6.074211e+02 +1.318248e+01     Pix  7 48
+4.337705e-03 +1.210986e+00 +6.092146e+02 +1.060073e+01     Pix  7 49
+4.562530e-03 +1.209559e+00 +5.989742e+02 +1.901258e+01     Pix  7 50
+4.374424e-03 +1.198983e+00 +6.123415e+02 +4.186877e-01     Pix  7 51
+4.582041e-03 +1.204180e+00 +5.980448e+02 +1.550308e+01     Pix  7 52
+4.560797e-03 +1.174468e+00 +5.972844e+02 +1.972268e+01     Pix  7 53
+4.423436e-03 +1.184662e+00 +6.096496e+02 +8.719862e+00     Pix  7 54
+4.401072e-03 +1.178297e+00 +6.056446e+02 +1.234956e+01     Pix  7 55
+4.405236e-03 +1.197271e+00 +6.111285e+02 +6.173618e+00     Pix  7 56
+4.514698e-03 +1.173148e+00 +6.004111e+02 +2.138334e+01     Pix  7 57
+4.459709e-03 +1.201172e+00 +5.995298e+02 +1.982390e+01     Pix  7 58
+4.369279e-03 +1.196209e+00 +6.101933e+02 +6.639870e+00     Pix  7 59
+4.443258e-03 +1.211212e+00 +6.063344e+02 +1.408021e+01     Pix  7 60
+4.523478e-03 +1.175725e+00 +5.953287e+02 +2.682996e+01     Pix  7 61
+4.361427e-03 +1.178055e+00 +6.100242e+02 +8.388446e+00     Pix  7 62
+4.379448e-03 +1.172754e+00 +6.170630e+02 +9.574169e-01     Pix  7 63
+4.298433e-03 +1.185273e+00 +6.141246e+02 +4.007234e-01     Pix  7 64
